OBJECTID,Od,Aleket,Commends,X,Y
48,1015.000000000000000,1.000000000000000, ,236445.469999999740000,720923.460000000890000
49,1016.000000000000000,1.000000000000000, ,236432.009999999780000,720922.810000000520000
50,1017.000000000000000,1.000000000000000, ,236421.360000000340000,720922.400000000370000
51,1018.000000000000000,1.000000000000000, ,236408.290000000040000,720922.339999999850000
52,1019.000000000000000,2.000000000000000, ,236393.179999999700000,720922.099999999630000
53,1020.000000000000000,2.000000000000000, ,236379.259999999780000,720921.900000000370000
54,1021.000000000000000,2.000000000000000, ,236366.000000000000000,720921.710000000890000
55,1022.000000000000000,2.000000000000000, ,236352.000000000000000,720921.650000000370000
56,1023.000000000000000,2.000000000000000, ,236339.580000000070000,720921.500000000000000
57,1024.000000000000000,2.000000000000000, ,236324.459999999960000,720921.369999999180000
58,1025.000000000000000,1.000000000000000, ,236310.639999999660000,720921.199999999250000
59,1026.000000000000000,1.000000000000000, ,236296.929999999700000,720921.230000000450000
60,1027.000000000000000,1.000000000000000, ,236284.150000000370000,720921.220000000670000
61,1028.000000000000000,1.000000000000000, ,236270.740000000220000,720921.169999999930000
62,1029.000000000000000,2.000000000000000, ,236258.309999999590000,720921.210000000890000
63,1030.000000000000000,1.000000000000000, ,236249.139999999660000,720920.759999999780000
64,1031.000000000000000,1.000000000000000, ,236240.230000000450000,720920.470000000670000
65,1032.000000000000000,1.000000000000000, ,236229.330000000070000,720920.759999999780000
66,1033.000000000000000,1.000000000000000, ,236217.009999999780000,720920.800000000750000
67,1034.000000000000000,1.000000000000000, ,236204.709999999960000,720920.650000000370000
68,1035.000000000000000,1.000000000000000, ,236190.070000000300000,720920.630000000820000
69,1036.000000000000000,1.000000000000000, ,236178.070000000300000,720920.529999999330000
70,1037.000000000000000,1.000000000000000, ,236164.610000000340000,720920.619999999180000
71,1038.000000000000000,1.000000000000000, ,236154.929999999700000,720920.730000000450000
72,1039.000000000000000,1.000000000000000, ,236142.099999999630000,720920.730000000450000
73,1040.000000000000000,1.000000000000000, ,236129.629999999890000,720920.529999999330000
74,1041.000000000000000,1.000000000000000, ,236118.009999999780000,720920.449999999250000
75,1042.000000000000000,1.000000000000000, ,236106.980000000450000,720920.429999999700000
76,1043.000000000000000,1.000000000000000, ,236105.980000000450000,720919.779999999330000
77,1044.000000000000000,1.000000000000000, ,236092.830000000070000,720920.089999999850000
78,1045.000000000000000,1.000000000000000, ,236079.110000000340000,720919.910000000150000
79,1046.000000000000000,1.000000000000000, ,236065.500000000000000,720919.910000000150000
80,1047.000000000000000,1.000000000000000, ,236051.120000000110000,720919.910000000150000
81,1048.000000000000000,1.000000000000000, ,236037.679999999700000,720919.769999999550000
82,1049.000000000000000,1.000000000000000, ,236024.830000000070000,720919.830000000070000
83,1050.000000000000000,0.000000000000000, ,236010.410000000150000,720919.900000000370000
84,1051.000000000000000,1.000000000000000, ,235996.070000000300000,720919.599999999630000
85,1052.000000000000000,0.000000000000000, ,235986.410000000150000,720919.839999999850000
86,1053.000000000000000,0.000000000000000, ,235976.849999999630000,720919.679999999700000
87,1055.000000000000000,0.000000000000000, ,235968.610000000340000,720919.859999999400000
88,1056.000000000000000,2.000000000000000, ,235954.860000000340000,720919.960000000890000
89,1057.000000000000000,0.000000000000000, ,235950.799999999810000,720897.279999999330000
90,1058.000000000000000,1.000000000000000, ,235962.139999999660000,720897.390000000600000
91,1059.000000000000000,1.000000000000000, ,235974.049999999810000,720897.519999999550000
92,1060.000000000000000,1.000000000000000, ,235987.559999999590000,720897.310000000520000
93,1061.000000000000000,1.000000000000000, ,235998.330000000070000,720897.410000000150000
94,1062.000000000000000,1.000000000000000, ,236010.349999999630000,720897.390000000600000
95,1063.000000000000000,1.000000000000000, ,236019.900000000370000,720897.390000000600000
96,1064.000000000000000,1.000000000000000, ,236033.860000000340000,720897.449999999250000
97,1065.000000000000000,1.000000000000000, ,236045.230000000450000,720897.449999999250000
98,1068.000000000000000,2.000000000000000, ,236071.370000000110000,720897.880000000820000
99,1069.000000000000000,1.000000000000000, ,236081.209999999960000,720897.380000000820000
100,1070.000000000000000,1.000000000000000, ,236094.429999999700000,720897.419999999930000
101,1071.000000000000000,1.000000000000000, ,236108.349999999630000,720897.580000000070000
102,1072.000000000000000,1.000000000000000, ,236120.690000000410000,720897.619999999180000
103,1073.000000000000000,1.000000000000000, ,236133.309999999590000,720897.830000000070000
104,1074.000000000000000,2.000000000000000, ,236144.650000000370000,720897.529999999330000
105,1075.000000000000000,1.000000000000000, ,236155.370000000110000,720897.849999999630000
106,1076.000000000000000,1.000000000000000, ,236167.839999999850000,720897.650000000370000
107,1077.000000000000000,1.000000000000000, ,236179.519999999550000,720898.130000000820000
108,1078.000000000000000,1.000000000000000, ,236192.440000000410000,720897.419999999930000
109,1079.000000000000000,1.000000000000000, ,236205.719999999740000,720897.259999999780000
110,1080.000000000000000,1.000000000000000, ,236217.730000000450000,720897.720000000670000
111,1081.000000000000000,2.000000000000000, ,236231.230000000450000,720897.599999999630000
112,1082.000000000000000,2.000000000000000, ,236242.750000000000000,720898.080000000070000
113,1083.000000000000000,2.000000000000000, ,236254.969999999740000,720897.980000000450000
114,1084.000000000000000,1.000000000000000, ,236267.450000000190000,720897.660000000150000
115,1085.000000000000000,1.000000000000000, ,236279.669999999930000,720898.320000000300000
116,1086.000000000000000,1.000000000000000, ,236292.690000000410000,720898.169999999930000
117,1087.000000000000000,1.000000000000000, ,236305.330000000070000,720898.009999999780000
118,1088.000000000000000,2.000000000000000, ,236318.940000000410000,720897.960000000890000
119,1089.000000000000000,2.000000000000000, ,236332.490000000220000,720898.160000000150000
120,1090.000000000000000,1.000000000000000, ,236343.849999999630000,720898.640000000600000
121,1091.000000000000000,1.000000000000000, ,236356.599999999630000,720899.019999999550000
122,1092.000000000000000,1.000000000000000, ,236369.780000000260000,720898.830000000070000
123,1093.000000000000000,1.000000000000000, ,236381.299999999810000,720898.189999999480000
124,1094.000000000000000,1.000000000000000, ,236394.259999999780000,720899.210000000890000
125,1095.000000000000000,1.000000000000000, ,236405.139999999660000,720898.410000000150000
126,1096.000000000000000,2.000000000000000, ,236417.849999999630000,720898.490000000220000
127,1097.000000000000000,2.000000000000000, ,236428.089999999850000,720898.490000000220000
128,1098.000000000000000,2.000000000000000, ,236440.570000000300000,720898.490000000220000
129,1099.000000000000000,1.000000000000000, ,236453.250000000000000,720898.519999999550000
130,1100.000000000000000,1.000000000000000, ,236466.120000000110000,720898.900000000370000
131,1101.000000000000000,1.000000000000000, ,236462.339999999850000,720877.619999999180000
132,1102.000000000000000,1.000000000000000, ,236462.339999999850000,720875.460000000890000
133,1103.000000000000000,1.000000000000000, ,236451.459999999960000,720874.500000000000000
134,1104.000000000000000,1.000000000000000, ,236439.519999999550000,720874.699999999250000
135,1105.000000000000000,2.000000000000000, ,236429.120000000110000,720874.859999999400000
136,1106.000000000000000,2.000000000000000, ,236416.349999999630000,720874.630000000820000
137,1107.000000000000000,2.000000000000000, ,236402.910000000150000,720875.109999999400000
138,1108.000000000000000,1.000000000000000, ,236389.809999999590000,720874.669999999930000
139,1109.000000000000000,1.000000000000000, ,236377.099999999630000,720874.359999999400000
140,1110.000000000000000,1.000000000000000, ,236365.580000000070000,720874.839999999850000
141,1111.000000000000000,1.000000000000000, ,236352.889999999660000,720874.419999999930000
142,1112.000000000000000,1.000000000000000, ,236341.209999999960000,720873.779999999330000
143,1113.000000000000000,1.000000000000000, ,236328.730000000450000,720873.939999999480000
144,1114.000000000000000,1.000000000000000, ,236315.610000000340000,720874.419999999930000
145,1115.000000000000000,2.000000000000000, ,236303.740000000220000,720873.529999999330000
146,1116.000000000000000,2.000000000000000, ,236291.259999999780000,720874.009999999780000
147,1117.000000000000000,1.000000000000000, ,236278.959999999960000,720873.509999999780000
148,1118.000000000000000,1.000000000000000, ,236265.919999999930000,720873.859999999400000
149,1119.000000000000000,1.000000000000000, ,236253.599999999630000,720873.539999999110000
150,1120.000000000000000,1.000000000000000, ,236241.509999999780000,720873.509999999780000
151,1121.000000000000000,2.000000000000000, ,236227.269999999550000,720873.509999999780000
152,1122.000000000000000,1.000000000000000, ,236214.629999999890000,720873.669999999930000
153,1123.000000000000000,1.000000000000000, ,236201.830000000070000,720873.349999999630000
154,1124.000000000000000,1.000000000000000, ,236187.809999999590000,720873.089999999850000
155,1125.000000000000000,1.000000000000000, ,236175.490000000220000,720872.929999999700000
156,1126.000000000000000,2.000000000000000, ,236164.419999999930000,720873.070000000300000
157,1127.000000000000000,2.000000000000000, ,236150.809999999590000,720873.039999999110000
158,1128.000000000000000,1.000000000000000, ,236138.809999999590000,720873.199999999250000
159,1129.000000000000000,1.000000000000000, ,236125.570000000300000,720872.990000000220000
160,1130.000000000000000,1.000000000000000, ,236112.009999999780000,720872.439999999480000
161,1131.000000000000000,1.000000000000000, ,236099.370000000110000,720872.439999999480000
162,1132.000000000000000,1.000000000000000, ,236087.570000000300000,720871.730000000450000
163,1133.000000000000000,1.000000000000000, ,236076.530000000260000,720872.529999999330000
164,1134.000000000000000,1.000000000000000, ,236065.089999999850000,720872.650000000370000
165,1135.000000000000000,1.000000000000000, ,236052.099999999630000,720872.279999999330000
166,1136.000000000000000,1.000000000000000, ,236039.940000000410000,720872.279999999330000
167,1137.000000000000000,1.000000000000000, ,236028.110000000340000,720872.740000000220000
168,1138.000000000000000,1.000000000000000, ,236017.230000000450000,720872.740000000220000
169,1139.000000000000000,1.000000000000000, ,236004.150000000370000,720872.580000000070000
170,1140.000000000000000,1.000000000000000, ,235991.669999999930000,720872.439999999480000
171,1141.000000000000000,1.000000000000000, ,235980.950000000190000,720872.759999999780000
172,1142.000000000000000,0.000000000000000, ,235968.839999999850000,720872.289999999110000
173,1143.000000000000000,0.000000000000000, ,235958.280000000260000,720872.609999999400000
174,1144.000000000000000,1.000000000000000, ,235946.370000000110000,720871.730000000450000
175,1145.000000000000000,1.000000000000000, ,235936.250000000000000,720846.970000000670000
176,1146.000000000000000,1.000000000000000, ,235947.610000000340000,720847.929999999700000
177,1147.000000000000000,1.000000000000000, ,235958.679999999700000,720846.919999999930000
178,1148.000000000000000,1.000000000000000, ,235969.879999999890000,720847.720000000670000
179,1149.000000000000000,1.000000000000000, ,235984.219999999740000,720846.980000000450000
180,1150.000000000000000,1.000000000000000, ,235997.500000000000000,720846.890000000600000
181,1151.000000000000000,1.000000000000000, ,236010.139999999660000,720847.000000000000000
182,1152.000000000000000,1.000000000000000, ,236022.780000000260000,720847.320000000300000
183,1153.000000000000000,1.000000000000000, ,236036.070000000300000,720846.939999999480000
184,1154.000000000000000,1.000000000000000, ,236049.669999999930000,720846.779999999330000
185,1155.000000000000000,1.000000000000000, ,236061.209999999960000,720847.039999999110000
186,1156.000000000000000,1.000000000000000, ,236075.049999999810000,720847.140000000600000
187,1157.000000000000000,0.000000000000000, ,236087.690000000410000,720847.669999999930000
188,1158.000000000000000,1.000000000000000, ,236100.009999999780000,720847.189999999480000
189,1159.000000000000000,1.000000000000000, ,236110.570000000300000,720847.990000000220000
190,1160.000000000000000,1.000000000000000, ,236122.450000000190000,720847.710000000890000
191,1161.000000000000000,1.000000000000000, ,236134.940000000410000,720847.599999999630000
192,1162.000000000000000,1.000000000000000, ,236146.139999999660000,720847.599999999630000
193,1163.000000000000000,1.000000000000000, ,236157.589999999850000,720847.800000000750000
194,1164.000000000000000,1.000000000000000, ,236168.469999999740000,720847.800000000750000
195,1165.000000000000000,1.000000000000000, ,236181.860000000340000,720847.730000000450000
196,1166.000000000000000,1.000000000000000, ,236194.919999999930000,720847.800000000750000
197,1167.000000000000000,2.000000000000000, ,236206.759999999780000,720848.599999999630000
198,1168.000000000000000,1.000000000000000, ,236220.030000000260000,720848.070000000300000
199,1169.000000000000000,1.000000000000000, ,236232.299999999810000,720847.859999999400000
200,1170.000000000000000,1.000000000000000, ,236244.780000000260000,720848.339999999850000
201,1171.000000000000000,1.000000000000000, ,236256.980000000450000,720847.949999999250000
202,1172.000000000000000,1.000000000000000, ,236267.860000000340000,720848.589999999850000
203,1173.000000000000000,1.000000000000000, ,236279.660000000150000,720848.359999999400000
