image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,0,0,33.18413845590754,35.6121940440223,16/06/2012,34,,,,,,,,
1,0,0,33.18413845590754,35.6121940440223,16/06/2012,34,,,,,,,,
1,1,0,33.18182238447463,35.61017752973806,16/06/2012,34,,,,,,,,
1,2,0,33.18197672733071,35.61022645830983,16/06/2012,34,,,,,,,,
1,3,0,33.182145713042225,35.6102871583107,16/06/2012,34,,,,,,,,
1,4,0,33.18232109875701,35.61033277259626,16/06/2012,34,,,,,,,,
1,5,1,33.18247694161468,35.610379072596096,16/06/2012,34,,,,,,,,
1,6,0,33.18263987018437,35.61042155831092,16/06/2012,34,,,,,,,,
1,7,0,33.182811441617226,35.61046611545247,16/06/2012,34,,,,,,,,
1,8,0,33.1829716987584,35.61051587259584,16/06/2012,34,,,,,,,,
1,9,1,33.183139627327954,35.610562586882146,16/06/2012,34,,,,,,,,
1,10,1,33.183302041613175,35.61061442973945,16/06/2012,34,,,,,,,,
1,11,1,33.1834736987566,35.610656886882126,16/06/2012,34,,,,,,,,
1,12,1,33.18362232732812,35.61071022973923,16/06/2012,34,,,,,,,,
1,13,1,33.18379804161167,35.61074701545421,16/06/2012,34,,,,,,,,
1,14,1,33.18396527018338,35.610793429739836,16/06/2012,34,,,,,,,,
1,15,1,33.18427847018236,35.611271458311535,16/06/2012,34,,,,,,,,
1,16,1,33.18412218446827,35.61121981545432,16/06/2012,34,,,,,,,,
1,17,1,33.1839659558963,35.61117067259735,16/06/2012,34,,,,,,,,
1,18,0,33.18380308446648,35.611142829740594,16/06/2012,34,,,,,,,,
1,19,1,33.183632041608035,35.611098486883876,16/06/2012,34,,,,,,,,
1,20,1,33.18348159875082,35.61105174402675,16/06/2012,34,,,,,,,,
1,21,1,33.1833126130365,35.61099712974104,16/06/2012,34,,,,,,,,
1,22,1,33.18315245589698,35.61094155831143,16/06/2012,34,,,,,,,,
1,23,1,33.18299025589764,35.610890758311214,16/06/2012,34,,,,,,,,
1,25,1,33.18281431304241,35.61083781545347,16/06/2012,34,,,,,,,,
1,26,0,33.182640798753894,35.61080291545433,16/06/2012,34,,,,,,,,
1,27,1,33.18247449875549,35.61075730116812,16/06/2012,34,,,,,,,,
1,28,1,33.18231365589889,35.61070727259652,16/06/2012,34,,,,,,,,
1,29,1,33.182138341612244,35.610655672596806,16/06/2012,34,,,,,,,,
1,30,0,33.181982713040654,35.610613472596846,16/06/2012,34,,,,,,,,
1,31,0,33.18180849875474,35.61056238688265,16/06/2012,34,,,,,,,,
1,32,3,33.18163199876237,35.6108471868802,16/06/2012,34,,,,,,,,
1,33,3,33.18181024162185,35.610906015450894,16/06/2012,34,,,,,,,,
1,34,2,33.18198021304947,35.61093598687976,16/06/2012,34,,,,,,,,
1,35,2,33.18214221304772,35.610989258308905,16/06/2012,34,,,,,,,,
1,36,1,33.182308641618675,35.611033472594755,16/06/2012,34,,,,,,,,
1,37,1,33.182464884477945,35.611092429736956,16/06/2012,34,,,,,,,,
1,38,1,33.1826497273357,35.611125872593895,16/06/2012,34,,,,,,,,
1,39,1,33.18282402733694,35.61118681545066,16/06/2012,34,,,,,,,,
1,40,1,33.182999541622216,35.61123191545081,16/06/2012,34,,,,,,,,
1,41,1,33.1831620987648,35.611285386879445,16/06/2012,34,,,,,,,,
1,42,1,33.18332697019185,35.61132564402282,16/06/2012,34,,,,,,,,
1,43,1,33.183502827334394,35.611379644022904,16/06/2012,34,,,,,,,,
1,44,1,33.18365987019271,35.61142678687967,16/06/2012,34,,,,,,,,
1,45,0,33.1838326559094,35.611466386878945,16/06/2012,34,,,,,,,,
1,46,1,33.18400411305311,35.61152078687867,16/06/2012,34,,,,,,,,
1,47,0,33.184175213051546,35.61156340116488,16/06/2012,34,,,,,,,,
1,48,1,33.1842024416207,35.611833472594135,16/06/2012,34,,,,,,,,
1,49,1,33.184052984478875,35.61178362973666,16/06/2012,34,,,,,,,,
1,50,1,33.18388374162065,35.61173624402271,16/06/2012,34,,,,,,,,
1,51,1,33.18371027019201,35.61169018687986,16/06/2012,34,,,,,,,,
1,52,1,33.18353827019379,35.61164405830788,16/06/2012,34,,,,,,,,
1,53,0,33.18336945590562,35.61159737259434,16/06/2012,34,,,,,,,,
1,54,1,33.183199270193434,35.61155128687941,16/06/2012,34,,,,,,,,
1,55,1,33.18302998447897,35.611506544022305,16/06/2012,34,,,,,,,,
1,56,1,33.18286221305261,35.611445486878786,16/06/2012,34,,,,,,,,
1,57,1,33.18268327019501,35.61139112973606,16/06/2012,34,,,,,,,,
1,58,1,33.182498370192015,35.61133957259414,16/06/2012,34,,,,,,,,
1,59,2,33.18233612733893,35.611291972592866,16/06/2012,34,,,,,,,,
1,60,2,33.1821486559109,35.61123895830697,16/06/2012,34,,,,,,,,
1,61,3,33.1819755273383,35.61118834402161,16/06/2012,34,,,,,,,,
1,62,3,33.18180604162432,35.61113447259297,16/06/2012,34,,,,,,,,
1,63,3,33.181644870193836,35.61109142973642,16/06/2012,34,,,,,,,,
1,64,3,33.181569827339345,35.611322001164126,16/06/2012,34,,,,,,,,
1,65,2,33.18172638448086,35.61136677259312,16/06/2012,34,,,,,,,,
1,66,2,33.18190182733727,35.61141782973618,16/06/2012,34,,,,,,,,
1,67,1,33.18207199876873,35.6114644297353,16/06/2012,34,,,,,,,,
1,68,0,33.182255970188066,35.61151325830959,16/06/2012,34,,,,,,,,
1,69,0,33.182431584479495,35.611572472593565,16/06/2012,34,,,,,,,,
1,70,0,33.18261814162367,35.611617472593146,16/06/2012,34,,,,,,,,
1,71,1,33.18280592733566,35.61168084402242,16/06/2012,34,,,,,,,,
1,72,1,33.18296765591045,35.61172911544997,16/06/2012,34,,,,,,,,
1,73,1,33.183152484478,35.611787372594016,16/06/2012,34,,,,,,,,
1,74,1,33.18334137019225,35.611837286879755,16/06/2012,34,,,,,,,,
1,75,1,33.18350954162376,35.611887758307425,16/06/2012,34,,,,,,,,
1,76,1,33.18368967019643,35.611930644021335,16/06/2012,34,,,,,,,,
1,77,1,33.183879113052036,35.61198858687895,16/06/2012,34,,,,,,,,
1,78,1,33.184059641623605,35.6120397868789,16/06/2012,34,,,,,,,,
1,79,1,33.18406399876664,35.61249757259309,16/06/2012,34,,,,,,,,
1,80,2,33.183905198767775,35.612456872592745,16/06/2012,34,,,,,,,,
1,81,1,33.18373049876774,35.61240890116417,16/06/2012,34,,,,,,,,
1,82,1,33.183574841624974,35.61236778687841,16/06/2012,34,,,,,,,,
1,83,1,33.18341435591093,35.612323186878356,16/06/2012,34,,,,,,,,
1,84,1,33.18324987019659,35.61227592973549,16/06/2012,34,,,,,,,,
1,85,1,33.18309311305389,35.61221822973543,16/06/2012,34,,,,,,,,
1,86,1,33.182934941628545,35.612160501163,16/06/2012,34,,,,,,,,
1,87,1,33.18275055591402,35.61212268687735,16/06/2012,34,,,,,,,,
1,88,1,33.18258407019647,35.612066529735515,16/06/2012,34,,,,,,,,
1,89,1,33.18241312734062,35.61202730116368,16/06/2012,34,,,,,,,,
1,90,1,33.18223367019673,35.611975086878275,16/06/2012,34,,,,,,,,
1,91,2,33.18206824162518,35.611917401164035,16/06/2012,34,,,,,,,,
1,92,2,33.1819158273378,35.61187398687883,16/06/2012,34,,,,,,,,
1,93,3,33.181744027338105,35.61183085830733,16/06/2012,34,,,,,,,,
1,94,3,33.18158109876522,35.61178007259346,16/06/2012,34,,,,,,,,
1,95,3,33.18140624161616,35.612008958309666,16/06/2012,34,,,,,,,,
1,96,3,33.18156281304852,35.61206488687991,16/06/2012,34,,,,,,,,
1,97,2,33.18172005590548,35.61211437259426,16/06/2012,34,,,,,,,,
1,98,2,33.18189624162013,35.61215855830843,16/06/2012,34,,,,,,,,
1,99,1,33.18205789876076,35.612214258309116,16/06/2012,34,,,,,,,,
1,100,1,33.18223712733109,35.6122549868809,16/06/2012,34,,,,,,,,
1,101,1,33.18239651304665,35.61230295830909,16/06/2012,34,,,,,,,,
1,102,1,33.182553370190384,35.61234580116595,16/06/2012,34,,,,,,,,
1,103,1,33.18274924162018,35.61238470116558,16/06/2012,34,,,,,,,,
1,104,1,33.18293234161899,35.61244832973737,16/06/2012,34,,,,,,,,
1,105,1,33.183095827334775,35.61248361545119,16/06/2012,34,,,,,,,,
1,106,1,33.1832561416201,35.612530958308476,16/06/2012,34,,,,,,,,
1,107,1,33.18342225590403,35.61258282973759,16/06/2012,34,,,,,,,,
1,108,1,33.18361538447503,35.61261578688059,16/06/2012,34,,,,,,,,
1,109,1,33.183791184476405,35.61267827259446,16/06/2012,34,,,,,,,,
1,110,1,33.18396235590465,35.612749101165974,16/06/2012,34,,,,,,,,
1,111,0,33.183938698765175,35.61298225830777,16/06/2012,34,,,,,,,,
1,112,1,33.183773198761585,35.61294627259459,16/06/2012,34,,,,,,,,
1,113,1,33.18355569875983,35.61289388688083,16/06/2012,34,,,,,,,,
1,114,1,33.18337944161498,35.61284910116718,16/06/2012,34,,,,,,,,
