image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,1.0,1.0,32.91598514174,35.108137158277344,12/05/2012,54,,,,,,,,
1,2.0,0.0,32.9159771417412,35.10839282970506,12/05/2012,54,,,,,,,,
1,2.0,1.0,32.9159771417412,35.10839282970506,12/05/2012,54,,,,,,,,
1,3.0,1.0,32.91597467031092,35.10858094399198,12/05/2012,54,,,,,,,,
1,4.0,1.0,32.915979313172386,35.10877541541748,12/05/2012,54,,,,,,,,
1,5.0,0.0,32.91619862745689,35.10812735827554,12/05/2012,54,,,,,,,,
1,6.0,0.0,32.91619838460087,35.10833470113189,12/05/2012,54,,,,,,,,
1,7.0,0.0,32.91618248459628,35.10852698684938,12/05/2012,54,,,,,,,,
1,8.0,0.0,32.91617968459682,35.10873605827755,12/05/2012,54,,,,,,,,
1,9.0,1.0,32.91617961317258,35.10890664398881,12/05/2012,54,,,,,,,,
1,10.0,0.0,32.916170813171014,35.10911730113275,12/05/2012,54,,,,,,,,
1,11.0,0.0,32.91615092745045,35.10938148685143,12/05/2012,54,,,,,,,,
1,12.0,0.0,32.916152227454816,35.10957612970549,12/05/2012,54,,,,,,,,
1,13.0,1.0,32.916144856030485,35.10976532970249,12/05/2012,54,,,,,,,,
1,14.0,1.0,32.91613384173818,35.10995544399287,12/05/2012,54,,,,,,,,
1,15.0,0.0,32.91612547031352,35.1101695868472,12/05/2012,54,,,,,,,,
1,16.0,1.0,32.91612577031533,35.11035738684591,12/05/2012,54,,,,,,,,
1,17.0,1.0,32.91611659888646,35.11061105827472,12/05/2012,54,,,,,,,,
1,18.0,0.0,32.91610731317133,35.11079838684672,12/05/2012,54,,,,,,,,
1,19.0,0.0,32.91612422745754,35.110995401132094,12/05/2012,54,,,,,,,,
1,20.0,0.0,32.916138913171444,35.111192458275184,12/05/2012,54,,,,,,,,
1,21.0,1.0,32.91614091317231,35.11142681541743,12/05/2012,54,,,,,,,,
1,22.0,1.0,32.91623592745141,35.11461597256476,12/05/2012,54,,,,,,,,
1,23.0,1.0,32.91624038459709,35.11439502970567,12/05/2012,54,,,,,,,,
1,24.0,1.0,32.916247784594745,35.11419132970732,12/05/2012,54,,,,,,,,
1,25.0,1.0,32.916245641738065,35.11401458684986,12/05/2012,54,,,,,,,,
1,26.0,1.0,32.91624982745181,35.11383395827882,12/05/2012,54,,,,,,,,
1,27.0,1.0,32.91625878459681,35.1136401154202,12/05/2012,54,,,,,,,,
1,28.0,1.0,32.91626221317371,35.113450029702086,12/05/2012,54,,,,,,,,
1,29.0,1.0,32.91626798459656,35.11323974399181,12/05/2012,54,,,,,,,,
1,30.0,0.0,32.916279227454446,35.11302932970556,12/05/2012,54,,,,,,,,
1,31.0,0.0,32.91628908459719,35.112850743991366,12/05/2012,54,,,,,,,,
1,32.0,1.0,32.916288870313224,35.112641629704484,12/05/2012,54,,,,,,,,
1,33.0,1.0,32.916300684598255,35.112435258276356,12/05/2012,54,,,,,,,,
1,34.0,1.0,32.91629162745396,35.11222452970597,12/05/2012,54,,,,,,,,
1,35.0,1.0,32.91630598459473,35.112017586850314,12/05/2012,54,,,,,,,,
1,36.0,1.0,32.91631694173669,35.11181564399381,12/05/2012,54,,,,,,,,
1,37.0,1.0,32.91633671316732,35.11160200113521,12/05/2012,54,,,,,,,,
1,38.0,1.0,32.916337756023694,35.11139365827865,12/05/2012,54,,,,,,,,
1,39.0,1.0,32.91635468459533,35.11119484399277,12/05/2012,54,,,,,,,,
1,40.0,1.0,32.916354970310366,35.11098091542084,12/05/2012,54,,,,,,,,
1,41.0,0.0,32.916352241736064,35.11077262970858,12/05/2012,54,,,,,,,,
1,42.0,0.0,32.91636061316534,35.11056565827953,12/05/2012,54,,,,,,,,
1,43.0,1.0,32.916367856024955,35.1103811439921,12/05/2012,54,,,,,,,,
1,44.0,1.0,32.916385156025974,35.110168615419944,12/05/2012,54,,,,,,,,
1,45.0,1.0,32.916392784595054,35.109978858278765,12/05/2012,54,,,,,,,,
1,46.0,0.0,32.91639105602418,35.109780572564084,12/05/2012,54,,,,,,,,
1,47.0,1.0,32.9164036988822,35.10958217256347,12/05/2012,54,,,,,,,,
1,48.0,1.0,32.91640661316728,35.10936337256394,12/05/2012,54,,,,,,,,
1,49.0,1.0,32.91640817031095,35.109167243991955,12/05/2012,54,,,,,,,,
1,50.0,0.0,32.91641925602996,35.1089547011315,12/05/2012,54,,,,,,,,
1,51.0,1.0,32.91642272745763,35.108749601132146,12/05/2012,54,,,,,,,,
1,52.0,1.0,32.91642872745382,35.10854001542055,12/05/2012,54,,,,,,,,
1,53.0,1.0,32.91643878459641,35.108335029706474,12/05/2012,54,,,,,,,,
1,54.0,1.0,32.916450656022796,35.10814452970802,12/05/2012,54,,,,,,,,
1,55.0,1.0,32.9166733845988,35.10814568684764,12/05/2012,54,,,,,,,,
1,56.0,0.0,32.91665092745417,35.10834252970604,12/05/2012,54,,,,,,,,
1,57.0,0.0,32.91663209888752,35.108544815416955,12/05/2012,54,,,,,,,,
1,58.0,1.0,32.91663638460245,35.10874324398792,12/05/2012,54,,,,,,,,
1,59.0,0.0,32.916616556028266,35.10895477256129,12/05/2012,54,,,,,,,,
1,60.0,1.0,32.916612098887285,35.109149486845666,12/05/2012,54,,,,,,,,
1,61.0,1.0,32.916602970316134,35.109353243988316,12/05/2012,54,,,,,,,,
1,62.0,1.0,32.916592713170886,35.10955851541855,12/05/2012,54,,,,,,,,
1,63.0,1.0,32.91657981317103,35.10976057256128,12/05/2012,54,,,,,,,,
