image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,1.0,1.0,32.5853461018475,35.394706251257254,12/05/2012,51,,,,,,,,
1,2.0,1.0,32.58553134440575,35.39465330872242,12/05/2012,51,,,,,,,,
1,3.0,1.0,32.585699715547726,35.39461835181773,12/05/2012,51,,,,,,,,
1,4.0,1.0,32.585859443840164,35.39457356634143,12/05/2012,51,,,,,,,,
1,5.0,1.0,32.5860290293302,35.394536523843335,12/05/2012,51,,,,,,,,
1,6.0,1.0,32.586186886207614,35.39449632408824,12/05/2012,51,,,,,,,,
1,7.0,1.0,32.58634790025572,35.39445312440208,12/05/2012,51,,,,,,,,
1,8.0,1.0,32.58651678571135,35.394412210419254,12/05/2012,51,,,,,,,,
1,9.0,1.0,32.586684199721255,35.39437361068058,12/05/2012,51,,,,,,,,
1,10.0,1.0,32.58684024233884,35.39434199666047,12/05/2012,51,,,,,,,,
1,11.0,1.0,32.58701159922022,35.394297625546976,12/05/2012,51,,,,,,,,
1,12.0,1.0,32.58719029899432,35.39425438309569,12/05/2012,51,,,,,,,,
1,13.0,1.0,32.587360384468745,35.394215197719014,12/05/2012,51,,,,,,,,
1,14.0,1.0,32.587522655678676,35.39417928377045,12/05/2012,51,,,,,,,,
1,15.0,1.0,32.58769461259091,35.39413732699516,12/05/2012,51,,,,,,,,
1,16.0,1.0,32.58787848376316,35.3940920988001,12/05/2012,51,,,,,,,,
1,17.0,1.0,32.58804098354429,35.3940549705689,12/05/2012,51,,,,,,,,
1,18.0,1.0,32.58821216890281,35.39401281356699,12/05/2012,51,,,,,,,,
1,19.0,1.0,32.5883796115928,35.393977499730035,12/05/2012,51,,,,,,,,
1,20.0,1.0,32.58856741125071,35.39392637140984,12/05/2012,51,,,,,,,,
1,21.0,0.0,32.58875501107631,35.39388262908738,12/05/2012,51,,,,,,,,
1,22.0,1.0,32.5889340965568,35.3938413294764,12/05/2012,51,,,,,,,,
1,23.0,1.0,32.58901702564818,35.39349358862451,12/05/2012,51,,,,,,,,
1,24.0,1.0,32.588840897341704,35.393532616879305,12/05/2012,51,,,,,,,,
1,25.0,1.0,32.58867139767373,35.39357328813446,12/05/2012,51,,,,,,,,
1,26.0,1.0,32.58849419794327,35.39362145923082,12/05/2012,51,,,,,,,,
1,27.0,1.0,32.588330355298616,35.393657858875336,12/05/2012,51,,,,,,,,
1,28.0,1.0,32.58815786985347,35.393695815725955,12/05/2012,51,,,,,,,,
1,29.0,1.0,32.58799445581801,35.39373187258338,12/05/2012,51,,,,,,,,
1,30.0,2.0,32.58783342748028,35.39376645799522,12/05/2012,51,,,,,,,,
1,31.0,1.0,32.58766661349098,35.39381711489033,12/05/2012,51,,,,,,,,
1,32.0,1.0,32.5874952992076,35.39384977127966,12/05/2012,51,,,,,,,,
1,33.0,1.0,32.587324427990964,35.393883528043354,12/05/2012,51,,,,,,,,
1,34.0,1.0,32.58712335677783,35.39393699893571,12/05/2012,51,,,,,,,,
1,35.0,2.0,32.58697869995746,35.3939723417134,12/05/2012,51,,,,,,,,
1,36.0,2.0,32.58675195747824,35.394032469921946,12/05/2012,51,,,,,,,,
1,37.0,2.0,32.58658035770662,35.39406705528176,12/05/2012,51,,,,,,,,
1,38.0,2.0,32.58640674372396,35.39411075503339,12/05/2012,51,,,,,,,,
1,39.0,2.0,32.586245629715464,35.39415104051051,12/05/2012,51,,,,,,,,
1,40.0,2.0,32.586081072840855,35.39419301166844,12/05/2012,51,,,,,,,,
1,41.0,2.0,32.585897958784585,35.394239225530534,12/05/2012,51,,,,,,,,
1,42.0,2.0,32.585729573347,35.39427865383647,12/05/2012,51,,,,,,,,
1,43.0,2.0,32.58556847369374,35.394313353735626,12/05/2012,51,,,,,,,,
1,44.0,2.0,32.58538863121957,35.394355225037636,12/05/2012,51,,,,,,,,
1,45.0,2.0,32.58518446009687,35.394405896085125,12/05/2012,51,,,,,,,,
1,46.0,2.0,32.58502101758644,35.39444319596924,12/05/2012,51,,,,,,,,
1,47.0,2.0,32.58485840357655,35.394476710023675,12/05/2012,51,,,,,,,,
1,48.0,2.0,32.58468621816673,35.394523681204994,12/05/2012,51,,,,,,,,
1,49.0,3.0,32.58453221832183,35.394547152242374,12/05/2012,51,,,,,,,,
1,50.0,3.0,32.58436359012933,35.39459099500642,12/05/2012,51,,,,,,,,
1,51.0,3.0,32.58419953331039,35.39463228055303,12/05/2012,51,,,,,,,,
1,52.0,3.0,32.58403791931593,35.394670294629464,12/05/2012,51,,,,,,,,
1,53.0,3.0,32.58386494817221,35.394708494362646,12/05/2012,51,,,,,,,,
1,54.0,3.0,32.58369564845383,35.39474536553622,12/05/2012,51,,,,,,,,
1,55.0,3.0,32.583505420207835,35.39478762240683,12/05/2012,51,,,,,,,,
1,56.0,3.0,32.583279506256645,35.39483919341625,12/05/2012,51,,,,,,,,
1,57.0,3.0,32.58308593512196,35.39488970734221,12/05/2012,51,,,,,,,,
1,58.0,3.0,32.58292120677071,35.394931535556466,12/05/2012,51,,,,,,,,
1,59.0,3.0,32.58271064995384,35.39497534948597,12/05/2012,51,,,,,,,,
1,60.0,3.0,32.58248532179825,35.395030034922144,12/05/2012,51,,,,,,,,
1,61.0,3.0,32.58226572213367,35.39507484882996,12/05/2012,51,,,,,,,,
1,62.0,3.0,32.58204565100554,35.39512451980578,12/05/2012,51,,,,,,,,
1,63.0,3.0,32.581834022738406,35.39517064797288,12/05/2012,51,,,,,,,,
1,64.0,3.0,32.581602623133456,35.39522419049272,12/05/2012,51,,,,,,,,
1,65.0,2.0,32.58139989474604,35.39490509068754,12/05/2012,51,,,,,,,,
1,66.0,3.0,32.58155162303865,35.394872133725876,12/05/2012,51,,,,,,,,
1,67.0,3.0,32.5817597082246,35.39482884799498,12/05/2012,51,,,,,,,,
1,68.0,3.0,32.58197576499748,35.3947776911675,12/05/2012,51,,,,,,,,
1,69.0,3.0,32.582205193167155,35.39472399148522,12/05/2012,51,,,,,,,,
1,70.0,3.0,32.58245474991918,35.39465899192739,12/05/2012,51,,,,,,,,
1,71.0,3.0,32.58268784954928,35.394602449465715,12/05/2012,51,,,,,,,,
1,72.0,3.0,32.58291426345027,35.39455092122566,12/05/2012,51,,,,,,,,
1,73.0,3.0,32.58312810592571,35.39449789294369,12/05/2012,51,,,,,,,,
1,74.0,3.0,32.583354891237356,35.39444395039249,12/05/2012,51,,,,,,,,
1,75.0,3.0,32.583584690923544,35.3943896365845,12/05/2012,51,,,,,,,,
1,76.0,3.0,32.583814290614114,35.394338422776876,12/05/2012,51,,,,,,,,
1,77.0,3.0,32.58403171884172,35.394289694567874,12/05/2012,51,,,,,,,,
1,78.0,3.0,32.584260818456826,35.39423086635376,12/05/2012,51,,,,,,,,
1,79.0,2.0,32.584487903610885,35.394171166391196,12/05/2012,51,,,,,,,,
1,80.0,3.0,32.5846581890955,35.39413685245189,12/05/2012,51,,,,,,,,
1,81.0,2.0,32.58483817453986,35.394095409923295,12/05/2012,51,,,,,,,,
1,82.0,2.0,32.58503651706258,35.394046767368415,12/05/2012,51,,,,,,,,
1,83.0,2.0,32.5852147881824,35.39400476762185,12/05/2012,51,,,,,,,,
1,84.0,2.0,32.58538873068614,35.39396706776876,12/05/2012,51,,,,,,,,
1,85.0,1.0,32.585573630311934,35.3939135250992,12/05/2012,51,,,,,,,,
1,86.0,2.0,32.585780172905125,35.39386185413829,12/05/2012,51,,,,,,,,
1,87.0,2.0,32.58599514403357,35.393798740313834,12/05/2012,51,,,,,,,,
1,88.0,2.0,32.586177486288506,35.39377052574337,12/05/2012,51,,,,,,,,
1,89.0,2.0,32.58637531453738,35.3937235403469,12/05/2012,51,,,,,,,,
1,90.0,2.0,32.58655982867466,35.393675612353334,12/05/2012,51,,,,,,,,
1,91.0,2.0,32.58674047118726,35.393635012549126,12/05/2012,51,,,,,,,,
1,92.0,2.0,32.58692939938222,35.39358259846061,12/05/2012,51,,,,,,,,
1,93.0,1.0,32.58711854202951,35.393540756076966,12/05/2012,51,,,,,,,,
1,94.0,2.0,32.58727818456936,35.393505556225676,12/05/2012,51,,,,,,,,
1,95.0,1.0,32.58744588439684,35.39346239953976,12/05/2012,51,,,,,,,,
1,96.0,1.0,32.587627526942335,35.393424756934934,12/05/2012,51,,,,,,,,
1,97.0,1.0,32.58780464099341,35.393383371600514,12/05/2012,51,,,,,,,,
1,98.0,2.0,32.58799615493237,35.393331971858984,12/05/2012,51,,,,,,,,
1,99.0,2.0,32.58816926893939,35.39329537213377,12/05/2012,51,,,,,,,,
1,100.0,2.0,32.58833989730936,35.393254301117615,12/05/2012,51,,,,,,,,
1,101.0,2.0,32.588524368429,35.39321191568194,12/05/2012,51,,,,,,,,
1,102.0,1.0,32.588742382452594,35.39316294476449,12/05/2012,51,,,,,,,,
1,103.0,1.0,32.58890532505095,35.393126159320076,12/05/2012,51,,,,,,,,
1,104.0,1.0,32.588891625202336,35.39276421745108,12/05/2012,51,,,,,,,,
1,105.0,1.0,32.58870849702571,35.39280460305009,12/05/2012,51,,,,,,,,
1,106.0,2.0,32.588563597173625,35.392835231238855,12/05/2012,51,,,,,,,,
1,107.0,1.0,32.58838576877957,35.39288265931222,12/05/2012,51,,,,,,,,
1,108.0,1.0,32.588208954810185,35.392928744783994,12/05/2012,51,,,,,,,,
1,109.0,2.0,32.588040826494456,35.39296414449065,12/05/2012,51,,,,,,,,
1,110.0,2.0,32.58786742676687,35.393006058477845,12/05/2012,51,,,,,,,,
1,111.0,2.0,32.587715112657214,35.39303038670061,12/05/2012,51,,,,,,,,
1,112.0,2.0,32.58753484152648,35.39308970066855,12/05/2012,51,,,,,,,,
1,113.0,1.0,32.587357684677784,35.393139228949025,12/05/2012,51,,,,,,,,
1,114.0,1.0,32.58718251353987,35.393177314398486,12/05/2012,51,,,,,,,,
1,115.0,1.0,32.58700649951133,35.3932143712154,12/05/2012,51,,,,,,,,
1,116.0,1.0,32.586842114061106,35.39325377094347,12/05/2012,51,,,,,,,,
1,117.0,1.0,32.58667484291056,35.39329619924987,12/05/2012,51,,,,,,,,
1,118.0,1.0,32.58651607166595,35.393336455998195,12/05/2012,51,,,,,,,,
1,119.0,2.0,32.586333471958135,35.39338074140729,12/05/2012,51,,,,,,,,
1,120.0,1.0,32.58615502940261,35.3934179697221,12/05/2012,51,,,,,,,,
1,121.0,2.0,32.585981343982574,35.393462226599276,12/05/2012,51,,,,,,,,
1,122.0,2.0,32.58582795851689,35.39349912634912,12/05/2012,51,,,,,,,,
1,123.0,2.0,32.585649401685934,35.3935512975071,12/05/2012,51,,,,,,,,
1,124.0,2.0,32.58547257339754,35.39359382578385,12/05/2012,51,,,,,,,,
1,125.0,2.0,32.58530241652344,35.39362918264852,12/05/2012,51,,,,,,,,
1,126.0,2.0,32.58513894538861,35.3936704967149,12/05/2012,51,,,,,,,,
1,127.0,3.0,32.584984559967744,35.39370439654725,12/05/2012,51,,,,,,,,
1,128.0,3.0,32.58481877454177,35.39374401059828,12/05/2012,51,,,,,,,,
1,129.0,3.0,32.58466227484743,35.39378288186204,12/05/2012,51,,,,,,,,
1,130.0,3.0,32.58450408938058,35.39382208158556,12/05/2012,51,,,,,,,,
1,131.0,3.0,32.584305346857775,35.39386970985505,12/05/2012,51,,,,,,,,
1,132.0,3.0,32.58413716145179,35.39391069535776,12/05/2012,51,,,,,,,,
1,133.0,3.0,32.58397229033734,35.39394949517456,12/05/2012,51,,,,,,,,
1,134.0,3.0,32.5838073048994,35.39398903777888,12/05/2012,51,,,,,,,,
1,135.0,3.0,32.583583333826915,35.39404676596433,12/05/2012,51,,,,,,,,
1,136.0,3.0,32.583356748499256,35.394099408490476,12/05/2012,51,,,,,,,,
1,137.0,3.0,32.58312632026027,35.39415585089612,12/05/2012,51,,,,,,,,
1,138.0,3.0,32.58289443489166,35.394211450464226,12/05/2012,51,,,,,,,,
1,139.0,3.0,32.582666306690854,35.39426265010144,12/05/2012,51,,,,,,,,
1,140.0,3.0,32.58244193564552,35.39431357834826,12/05/2012,51,,,,,,,,
1,141.0,3.0,32.58221813600786,35.394371563687834,12/05/2012,51,,,,,,,,
1,142.0,3.0,32.5819786363851,35.39443104898771,12/05/2012,51,,,,,,,,
1,143.0,3.0,32.58176445103003,35.39447882009636,12/05/2012,51,,,,,,,,
1,144.0,3.0,32.581514951514635,35.394536848408336,12/05/2012,51,,,,,,,,
1,145.0,3.0,32.58130438064125,35.3942109635358,12/05/2012,51,,,,,,,,
1,146.0,3.0,32.581530837396265,35.39416002100347,12/05/2012,51,,,,,,,,
