image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,0,0,33.180588884482894,35.57917957259624,16/06/2012,40,,,,,,,,
1,0,0,33.180588884482894,35.57917957259624,16/06/2012,40,,,,,,,,
1,0,0,33.180588884482894,35.57917957259624,16/06/2012,40,,,,,,,,
1,0,0,33.180588884482894,35.57917957259624,16/06/2012,40,,,,,,,,
1,1,3,33.18033451305919,35.581625401165724,16/06/2012,40,,,,,,,,
1,2,2,33.18034067020088,35.58142661545187,16/06/2012,40,,,,,,,,
1,3,1,33.1803366844893,35.58121557259385,16/06/2012,40,,,,,,,,
1,4,1,33.18033232734467,35.58101204402302,16/06/2012,40,,,,,,,,
1,5,1,33.180336570200595,35.58082915830915,16/06/2012,40,,,,,,,,
1,6,1,33.18034091305826,35.58063904402329,16/06/2012,40,,,,,,,,
1,7,1,33.180370127349704,35.58045912973571,16/06/2012,40,,,,,,,,
1,8,1,33.180365841630895,35.580239986880095,16/06/2012,40,,,,,,,,
1,9,0,33.18035557020063,35.580040115452086,16/06/2012,40,,,,,,,,
1,10,1,33.180358555912264,35.579827558310136,16/06/2012,40,,,,,,,,
1,11,1,33.18035298448335,35.57957808688172,16/06/2012,40,,,,,,,,
1,12,1,33.1803612273422,35.5793585011669,16/06/2012,40,,,,,,,,
1,13,1,33.18036272734204,35.579156929738396,16/06/2012,40,,,,,,,,
1,14,1,33.180368698767964,35.57893422973931,16/06/2012,40,,,,,,,,
1,15,1,33.18036692734042,35.5787265583104,16/06/2012,40,,,,,,,,
1,16,1,33.1803689416259,35.57852032973907,16/06/2012,40,,,,,,,,
1,17,1,33.18036849876827,35.57830081545356,16/06/2012,40,,,,,,,,
1,18,1,33.18036487019936,35.57808922973847,16/06/2012,40,,,,,,,,
1,19,1,33.1805820130544,35.57783198688207,16/06/2012,40,,,,,,,,
1,20,1,33.18058477019859,35.5780212725959,16/06/2012,40,,,,,,,,
1,21,1,33.18058521305593,35.57823332973866,16/06/2012,40,,,,,,,,
1,22,1,33.18058608448385,35.57845454402455,16/06/2012,40,,,,,,,,
1,23,1,33.18059018448397,35.57868218688163,16/06/2012,40,,,,,,,,
1,24,1,33.180589555911794,35.578891858310435,16/06/2012,40,,,,,,,,
1,25,1,33.18058718448252,35.579106001167766,16/06/2012,40,,,,,,,,
1,26,1,33.1805883416246,35.579303501168006,16/06/2012,40,,,,,,,,
1,27,1,33.180583855910676,35.57950197259646,16/06/2012,40,,,,,,,,
1,28,1,33.18059131305239,35.57979274402535,16/06/2012,40,,,,,,,,
1,29,1,33.180587155910224,35.580004586882254,16/06/2012,40,,,,,,,,
1,30,0,33.18058124162677,35.58020934402433,16/06/2012,40,,,,,,,,
1,31,1,33.18058664162485,35.580471644024925,16/06/2012,40,,,,,,,,
1,32,1,33.18058295591007,35.580664329739356,16/06/2012,40,,,,,,,,
1,33,1,33.18058561305439,35.580867801167436,16/06/2012,40,,,,,,,,
1,34,1,33.18058865591181,35.58107788688158,16/06/2012,40,,,,,,,,
1,35,1,33.18058164162619,35.58129317259582,16/06/2012,40,,,,,,,,
1,36,3,33.18058624162702,35.58146852973837,16/06/2012,40,,,,,,,,
1,37,2,33.18077791306356,35.58162710116431,16/06/2012,40,,,,,,,,
1,38,1,33.18076885592017,35.581405786878825,16/06/2012,40,,,,,,,,
1,39,1,33.18075749877679,35.58118810116472,16/06/2012,40,,,,,,,,
1,40,0,33.18076207020313,35.58096410116546,16/06/2012,40,,,,,,,,
1,41,1,33.180762341633454,35.58077362973634,16/06/2012,40,,,,,,,,
1,42,1,33.18075599877569,35.58054894402229,16/06/2012,40,,,,,,,,
1,43,1,33.180757113062235,35.58031120116492,16/06/2012,40,,,,,,,,
1,44,1,33.18075782734694,35.58008432973669,16/06/2012,40,,,,,,,,
1,45,0,33.18075201306024,35.57989192973706,16/06/2012,40,,,,,,,,
1,46,1,33.180755627347,35.579686929736724,16/06/2012,40,,,,,,,,
1,47,1,33.18075647020383,35.57948918687969,16/06/2012,40,,,,,,,,
1,48,1,33.18075745591882,35.579294129736624,16/06/2012,40,,,,,,,,
1,49,1,33.18075671306245,35.57909008687926,16/06/2012,40,,,,,,,,
1,50,1,33.18075515591796,35.57888757259412,16/06/2012,40,,,,,,,,
1,51,1,33.180750084486775,35.57867101545214,16/06/2012,40,,,,,,,,
1,52,1,33.18074924162848,35.57847354402397,16/06/2012,40,,,,,,,,
1,53,1,33.180749541628536,35.578273001166835,16/06/2012,40,,,,,,,,
1,54,1,33.18075024162864,35.57804924402397,16/06/2012,40,,,,,,,,
1,55,2,33.18074968448538,35.5778688154527,16/06/2012,40,,,,,,,,
1,56,2,33.18095542734388,35.57782291545226,16/06/2012,40,,,,,,,,
1,57,1,33.18095675591692,35.578032386880274,16/06/2012,40,,,,,,,,
1,58,1,33.18095924163039,35.57822878688052,16/06/2012,40,,,,,,,,
1,59,1,33.180955113058246,35.57841895830933,16/06/2012,40,,,,,,,,
1,60,0,33.18095248448626,35.57861320116661,16/06/2012,40,,,,,,,,
1,61,1,33.18095389877417,35.57883205830871,16/06/2012,40,,,,,,,,
1,62,1,33.18095597020069,35.57903951545224,16/06/2012,40,,,,,,,,
1,63,1,33.180956655917264,35.579185744022894,16/06/2012,40,,,,,,,,
1,64,1,33.18096154162988,35.579351015452,16/06/2012,40,,,,,,,,
1,65,1,33.180959155915104,35.57955841545214,16/06/2012,40,,,,,,,,
1,66,1,33.18095424162993,35.579838286880495,16/06/2012,40,,,,,,,,
1,67,1,33.180952270202575,35.58004845830864,16/06/2012,40,,,,,,,,
1,68,1,33.180952041631485,35.5802513583085,16/06/2012,40,,,,,,,,
1,69,1,33.18095289877535,35.580462258308145,16/06/2012,40,,,,,,,,
1,70,1,33.18095121306033,35.58066465830836,16/06/2012,40,,,,,,,,
1,71,1,33.18095297020528,35.5808825154505,16/06/2012,40,,,,,,,,
1,72,1,33.180954827347676,35.58109841545065,16/06/2012,40,,,,,,,,
1,73,1,33.180955455919836,35.581306986878936,16/06/2012,40,,,,,,,,
1,74,2,33.180953941633945,35.5815017154504,16/06/2012,40,,,,,,,,
1,75,1,33.181153170203864,35.5816217297366,16/06/2012,40,,,,,,,,
1,76,1,33.18115522734395,35.58139140116614,16/06/2012,40,,,,,,,,
1,77,1,33.181173827345695,35.58117640116557,16/06/2012,40,,,,,,,,
1,78,2,33.18116321305981,35.580943158308536,16/06/2012,40,,,,,,,,
1,79,2,33.18116199877324,35.580723958308816,16/06/2012,40,,,,,,,,
1,80,1,33.181167027341544,35.580517729738474,16/06/2012,40,,,,,,,,
1,81,1,33.18116311305672,35.580327629738164,16/06/2012,40,,,,,,,,
1,82,1,33.18116625591265,35.58010110116718,16/06/2012,40,,,,,,,,
1,83,1,33.1811664559125,35.579890858310094,16/06/2012,40,,,,,,,,
1,84,1,33.181164141630035,35.579652229737626,16/06/2012,40,,,,,,,,
1,85,1,33.18116614162842,35.57945964402391,16/06/2012,40,,,,,,,,
1,86,0,33.1811606273501,35.579266486878616,16/06/2012,40,,,,,,,,
1,87,1,33.18115939877391,35.579007472594505,16/06/2012,40,,,,,,,,
1,88,1,33.18116055591658,35.57879651545174,16/06/2012,40,,,,,,,,
1,89,1,33.18116067020123,35.57858934402354,16/06/2012,40,,,,,,,,
