image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,4,0,33.097067932,35.576549782,18/05/2025,59,0.35593317488381954,0.00497813583389873,0.4248266612623767,0.849895237525636,0.2777938433995471,1.4353074058019708,1196.5555555555557,0.84375,0.4887152777777778
1,5,0,33.097253073,35.576532055,18/05/2025,59,0.3609511474363269,0.002987745219714064,0.4264200483628266,0.8564094209561204,0.2780643296391683,2.516672272078755,1177.6666666666667,0.6458333333333335,0.23524305555555555
1,6,0,33.097448843,35.57651206,18/05/2025,59,0.3595032976736296,0.011279974763550481,0.4233278567121173,0.8600562853393634,0.2847807521421235,2.4652770151996863,1183.888888888889,0.58125,0.2925347222222222
1,7,0,33.09763284,35.57649491,18/05/2025,59,0.3631051796858912,0.007306927939210102,0.42811604573531253,0.8572044819480679,0.2949086765327531,3.5027054819279444,1175.888888888889,0.5708333333333333,0.16493055555555555
1,8,0,33.09782715,35.576473953,18/05/2025,59,0.34699230929957087,0.010151231375656855,0.4149620858021576,0.8529537050071787,0.26934303016227845,4.194773835029478,1164.4444444444443,0.36911764705882355,0.13194444444444445
1,9,0,33.098025847,35.576454607,18/05/2025,59,0.34878891522903144,0.012362854152322245,0.4179097266798231,0.8503698440572646,0.2846181933619924,4.272186074297305,1168.6666666666667,0.38284313725490193,0.1449652777777778
1,10,0,33.098276197,35.576430285,18/05/2025,59,0.37233797000603996,0.007755231745482984,0.4358316274058764,0.8591550311837379,0.2910894276317959,2.6425695521513313,1158.3333333333333,0.6229166666666666,0.2300347222222222
1,11,0,33.098463932,35.576411315,18/05/2025,59,0.3587696287603596,0.005090524181682417,0.43440429024305116,0.835640810078332,0.29134657216619186,1.7586169206466868,1155.3333333333333,0.7083333333333333,0.3767361111111111
1,12,0,33.098463982,35.576410797,18/05/2025,59,0.3587696287603596,0.005090524181682417,0.43440429024305116,0.835640810078332,0.29134657216619186,1.7586169206466868,1155.3333333333333,0.7083333333333333,0.3767361111111111
1,13,0,33.09879105,35.576378925,18/05/2025,59,0.3656552544669664,0.002563292672255646,0.4326091568415708,0.8526727349790146,0.27795389974271406,2.6924203171277865,1153.5555555555557,0.7104166666666667,0.234375
1,14,0,33.098979012,35.576361752,18/05/2025,59,0.3703160874588542,0.0030194435362318685,0.43175377156722905,0.8637219851283068,0.2836113161418481,-0.0,1161.888888888889,1.0,1.0
1,15,0,33.099159523,35.57634118,18/05/2025,59,0.37368181239872406,0.009120807792189142,0.44260765942233393,0.8476613932587636,0.290437405793422,2.3209710538947594,1147.4444444444443,0.6979166666666667,0.29166666666666663
1,16,0,33.099349812,35.576322778,18/05/2025,59,0.36754630797788584,0.004035267800017168,0.43628116804362727,0.8486905936818935,0.2817797163499072,2.254715752170299,1153.2222222222222,0.7625,0.3706597222222222
1,17,0,33.099557573,35.576304033,18/05/2025,59,0.37215837649170125,0.007127993078594908,0.43947760100761896,0.851151330054823,0.2924332885487639,4.1902054819279435,1164.2222222222222,0.41041666666666665,0.1362847222222222
1,18,0,33.099830298,35.576277045,18/05/2025,59,0.37497623852207784,0.01012687957512439,0.4371218201384942,0.8616473305372649,0.2943746627665264,4.359898128338917,1177.5555555555557,0.3248774509803922,0.11805555555555557
1,19,0,33.100093983,35.576254135,18/05/2025,59,,,,,,,,,
1,20,0,33.100237522,35.576238858,18/05/2025,59,,,,,,,,,
1,21,0,33.100114302,35.576481848,18/05/2025,59,0.3533009631400965,0.010796443804382064,0.4365123484196512,0.8210731983891482,0.28225498249308206,3.5027054819279444,1188.3333333333333,0.5250000000000001,0.16493055555555555
1,22,0,33.09993954,35.57649604,18/05/2025,59,0.36395918049528847,0.007395323626017469,0.4403339391877282,0.8334374959414897,0.2841953660359894,1.4261994082884974,1160.6666666666667,0.78125,0.4296875
1,23,0,33.099754725,35.57651578,18/05/2025,59,0.3678188359389533,0.013791412532573495,0.44256755341929876,0.8363166060635004,0.2817374298222394,3.171208893150053,1147.0,0.5541666666666667,0.20833333333333334
1,24,0,33.099572348,35.576531997,18/05/2025,59,0.36996416234826635,0.009066569774609042,0.4366129172325338,0.8527846567932811,0.297798709904195,3.987722982275182,1161.0,0.43492647058823525,0.12586805555555555
1,25,0,33.099377235,35.576552143,18/05/2025,59,0.3555217186993545,0.015184955158714262,0.42444584019730897,0.8501012372085011,0.2784058191525181,4.433746230592378,1169.888888888889,0.3832107843137255,0.13020833333333334
1,26,0,33.099189592,35.576569885,18/05/2025,59,0.3501545562179953,0.007713264863738174,0.4271179152470468,0.8340587819044347,0.2710988622976649,4.532880086421833,1156.4444444444443,0.41250000000000003,0.11892361111111113
1,27,0,33.099001718,35.576587495,18/05/2025,59,0.3665366948597524,0.005079364856662276,0.42767958236309245,0.8647938857957951,0.2876557819886403,3.4715372348154987,1163.5555555555557,0.5541666666666667,0.1623263888888889
1,28,0,33.098825512,35.576607048,18/05/2025,59,0.35410289304208686,0.009875657461496807,0.42605963026018207,0.8439590438494213,0.2749709487692125,3.7157380337859163,1154.5555555555557,0.5145833333333334,0.1527777777777778
1,29,0,33.098646907,35.576625508,18/05/2025,59,0.3400215204090732,0.0068212062229850625,0.41205093927464836,0.8454991850226655,0.2533077951316452,2.4842148111395685,1164.0,0.6208333333333333,0.2803819444444444
1,30,0,33.09842438,35.576645025,18/05/2025,59,0.36150837868164826,0.008221104423851579,0.4252239842493614,0.8599520498769666,0.2831386753480307,4.222925074784799,1167.7777777777778,0.43603883861236803,0.1362847222222222
1,31,0,33.098243122,35.576666178,18/05/2025,59,0.35852088677817506,0.014035803210423753,0.42657983053262694,0.8514945799398573,0.27592612928315,4.029389648941849,1166.111111111111,0.4083068362480127,0.15364583333333331
1,32,0,33.098067208,35.576683565,18/05/2025,59,0.36407409673230934,0.006269903381214445,0.4346934579956527,0.8452238374583042,0.28175608280063746,2.078838679766182,1148.5555555555557,0.7708333333333333,0.359375
1,33,0,33.0978832,35.576699217,18/05/2025,59,0.3495853596932028,0.007784864630679469,0.4214400238617919,0.8445640749255993,0.2783862509711829,3.6044580256547487,1163.888888888889,0.5145833333333333,0.15538194444444442
1,34,0,33.097631435,35.576726527,18/05/2025,59,0.3520997482554017,0.0055760657476375645,0.4235513828247403,0.8451113590698798,0.2788673136478836,3.237924108083222,1167.6666666666667,0.5145833333333333,0.18836805555555558
1,35,0,33.097451283,35.576741422,18/05/2025,59,0.3525699827177153,0.01564128580118795,0.43154190101139567,0.8298012940650529,0.27349192151919455,2.739516914081469,1147.4444444444443,0.5410539215686274,0.2456597222222222
1,36,0,33.097274508,35.576762018,18/05/2025,59,0.35952948807557417,0.006259532737472542,0.42531568773344414,0.8558954991268277,0.2763002988694871,2.9133456951388417,1176.3333333333333,0.6270833333333332,0.2152777777777778
1,37,0,33.097097735,35.576777723,18/05/2025,59,0.3494618676526153,0.008417753215606243,0.4209046866987183,0.8454847401936417,0.2687702917784436,2.900596078995203,1188.2222222222222,0.6562499999999999,0.2621527777777777
1,38,0,33.096921253,35.576792988,18/05/2025,59,0.3488960400443675,0.009824388786067192,0.4227590423157601,0.8407733565602602,0.2719142743675882,3.3602923256896595,1208.4444444444443,0.525,0.15104166666666669
1,39,0,33.096860867,35.577046122,18/05/2025,59,,,,,,,,,
1,40,0,33.097047028,35.577030965,18/05/2025,59,0.3616151044567495,0.009558314923809052,0.43105993671236853,0.8480747440480028,0.2802433702914053,4.353846168850305,1191.2222222222222,0.31318815987933635,0.125
1,41,0,33.097219018,35.577012877,18/05/2025,59,0.35314203809934663,0.00815253188392114,0.4259173653287309,0.8423420141154163,0.28106887523378843,3.874272210336683,1183.111111111111,0.32691365007541473,0.14583333333333331
1,42,0,33.097402507,35.576993812,18/05/2025,59,0.354335121684868,0.017462761102042895,0.41859882846031227,0.8596696516814867,0.2698170678485449,4.163932045910443,1182.111111111111,0.27465299009416655,0.13802083333333334
1,43,0,33.097572338,35.576979007,18/05/2025,59,0.36258617882886957,0.0020075892965043377,0.42632248195988304,0.8598619882022466,0.2817479918193558,1.9933241319059891,1184.4444444444443,0.7604166666666666,0.2873263888888889
1,44,0,33.097758422,35.576956527,18/05/2025,59,0.3577903435072506,0.007060162679170601,0.42259417815738054,0.8582315665355397,0.2698852610073278,0.7451475706431423,1169.888888888889,0.9270833333333333,0.7526041666666667
1,45,0,33.097948138,35.576940202,18/05/2025,59,0.36756710485478195,0.011232756254246542,0.43182805865252377,0.8581007827318304,0.2960021315998605,3.6054140482403754,1186.888888888889,0.43124999999999997,0.1701388888888889
1,46,0,33.098129195,35.576924237,18/05/2025,59,0.36639033048622477,0.006810119863173009,0.4315034586978817,0.8565982053084213,0.2847307345033639,3.4811312644350814,1165.5555555555557,0.5645833333333333,0.14756944444444448
1,47,0,33.098314317,35.576901202,18/05/2025,59,0.3592073720493262,0.009986291730661736,0.4246871364191006,0.8565589867920117,0.2818980555674088,4.85498125036058,1175.4444444444443,0.33026960784313725,0.12760416666666669
1,48,0,33.098498897,35.576882382,18/05/2025,59,0.368228200367559,0.006774913496422737,0.43590302664489655,0.8510981044551671,0.288557606406948,3.445184566025882,1157.111111111111,0.514093137254902,0.18489583333333334
1,49,0,33.098616458,35.576869635,18/05/2025,59,0.3418955410542678,0.010580064866100301,0.41567114582783116,0.8419490725811668,0.27347941801730047,3.4995576091477147,1161.2222222222222,0.5645833333333333,0.16927083333333334
1,50,0,33.098837315,35.576848973,18/05/2025,59,0.36646812632189135,0.005765214825963188,0.4302668034232646,0.8592840172095786,0.286063314494881,2.3262797506053747,1165.7777777777778,0.6854166666666668,0.2612847222222223
1,51,0,33.099008253,35.576831582,18/05/2025,59,0.3600137746864763,0.011649831220579126,0.43195892803563063,0.843280577216855,0.27471952904984964,2.902978141007726,1149.4444444444443,0.5625,0.1875
1,52,0,33.099185443,35.576813168,18/05/2025,59,0.3702158294404703,0.007542273208796475,0.44023614548359635,0.8457130556340517,0.291729228545101,2.36580612790821,1156.2222222222222,0.7270833333333333,0.35243055555555547
1,53,0,33.099371793,35.576794592,18/05/2025,59,0.3706702659669126,0.004894174519794855,0.43688220757455043,0.8536381316366047,0.29391167046679106,1.789598901284349,1154.111111111111,0.8229166666666666,0.40885416666666663
1,54,0,33.099550632,35.576776335,18/05/2025,59,0.378379151294028,0.005518620231003167,0.4406993429154129,0.8609045707721671,0.290173244508832,2.078838679766182,1161.0,0.6458333333333333,0.35937499999999994
1,55,0,33.09973404,35.576761097,18/05/2025,59,0.3756058680270565,0.008907507814987545,0.4389462160925471,0.8590516979925678,0.2858535734415158,2.8986850162569415,1166.111111111111,0.4437500000000001,0.2057291666666667
1,56,0,33.099926317,35.576744587,18/05/2025,59,0.3580759762507849,0.007108779051565196,0.43674972873636286,0.8294863196462949,0.2834720793767095,1.7639415206106652,1173.0,0.7916666666666666,0.4626736111111111
1,57,0,33.100109818,35.576728075,18/05/2025,59,0.3577148381349478,0.004539983105054033,0.4294151382189223,0.8438462122042439,0.2745935597544686,3.614786979256811,1189.888888888889,0.5333333333333334,0.2309027777777778
1,58,0,33.100276682,35.576706733,18/05/2025,59,0.3173855496922534,0.014485567890311763,0.4154821323752847,0.7971992828793948,0.24609937299086684,4.079726962994476,1283.0,0.34014130080306554,0.1345486111111111
1,59,0,33.10031364,35.576957607,18/05/2025,59,0.30275561109106086,0.020330777758822974,0.41779772865641074,0.7678871018034171,0.2589695935793008,3.6924905775127206,1290.4444444444443,0.5125,0.1449652777777778
1,60,0,33.100123225,35.57697218,18/05/2025,59,0.3628215840147712,0.003040916613266575,0.4324356159067768,0.8475085227776065,0.28566125548098775,3.0390457426854662,1206.3333333333333,0.5250000000000001,0.18836805555555558
1,61,0,33.099931235,35.576995855,18/05/2025,59,0.3670261194810703,0.00358903431441027,0.4362278229425495,0.847803753581353,0.2866905804273474,2.68514304294886,1181.5555555555557,0.5625,0.23524305555555558
1,62,0,33.099743317,35.577012432,18/05/2025,59,0.3581842572439889,0.006115605986619751,0.4241115677848358,0.8557960095168275,0.288751373232502,2.7862163915853473,1176.111111111111,0.60625,0.23871527777777773
1,63,0,33.099561142,35.577027195,18/05/2025,59,0.35843545915124486,0.013998319994258265,0.43039256435217815,0.8433626389786639,0.2911281048396961,3.913932045910443,1157.7777777777778,0.48995098039215684,0.1484375
1,64,0,33.099275697,35.577058383,18/05/2025,59,0.3621907142038242,0.007389029894721903,0.4296253721599848,0.8521725310183649,0.284284012586918,2.714986977229236,1169.888888888889,0.6770833333333333,0.2612847222222222
1,65,0,33.098975005,35.577084983,18/05/2025,59,0.3681358189685041,0.010138003564887511,0.4401347484187695,0.8419968996452629,0.3043402631771863,3.2920739585136225,1163.7777777777778,0.56875,0.2612847222222222
1,66,0,33.098744428,35.577108082,18/05/2025,59,0.35362040544792295,0.010392755980271978,0.4198490327510281,0.85577373039697,0.26429458102682857,3.732157547405643,1167.888888888889,0.32279411764705884,0.1545138888888889
1,67,0,33.098484332,35.577138413,18/05/2025,59,0.3558597676679757,0.004578524689564837,0.42429464022449664,0.8508130263448983,0.2730795985018361,3.755820496779191,1165.888888888889,0.5375,0.1796875
1,68,0,33.098276917,35.5771605,18/05/2025,59,0.36318122456032675,0.0028314799984893264,0.42381594247900156,0.8663135649788655,0.2788398617634708,0.7451475706431423,1183.5555555555557,0.9270833333333333,0.7526041666666667
1,69,0,33.098036278,35.577180793,18/05/2025,59,0.3578491136865662,0.009669871415357585,0.4271093266178757,0.8489966810878016,0.28481321333499987,3.600560296327809,1178.2222222222222,0.5370192307692309,0.171875
1,70,0,33.097858617,35.577201523,18/05/2025,59,0.3626747867383113,0.00900352569549418,0.4251283290993999,0.86250483991639,0.28578139165884475,4.051094731857816,1182.0,0.3607371794871794,0.125
1,71,0,33.097718262,35.577214893,18/05/2025,59,0.36151779523450267,0.007540846971929613,0.4299493330838742,0.8500559155768568,0.2861175820919774,4.247936003018371,1174.7777777777778,0.36381033182503764,0.12586805555555555
1,72,0,33.097477292,35.57724163,18/05/2025,59,0.3483788600979679,0.014453056554938885,0.4187152000862398,0.8482313572331095,0.2702710392887442,3.496393629661142,1185.7777777777778,0.5729166666666666,0.18489583333333337
1,73,0,33.09730166,35.57725943,18/05/2025,59,0.3569980821071337,0.004606988923019216,0.42120381209277996,0.859628117426163,0.2718632352216007,3.1297949849424147,1193.3333333333333,0.6041666666666665,0.18836805555555555
1,74,0,33.097116962,35.577277272,18/05/2025,59,0.3489094929989526,0.007365750216072138,0.4232856670055142,0.8394760017354156,0.2775789573142347,4.099948439523366,1201.0,0.41874999999999996,0.12586805555555558
1,75,0,33.096934172,35.577292353,18/05/2025,59,0.3365363073196789,0.007594724878644966,0.42204328816384573,0.8187405879600276,0.2747784185190819,2.987924108083221,1200.4444444444443,0.6458333333333333,0.21614583333333334
1,76,0,33.096877447,35.577306732,18/05/2025,59,0.3268572692058788,0.0050071439577127385,0.4149956018045515,0.8149321909870517,0.2589771003978864,2.8341734230600863,811.2222222222222,0.4792338251843023,0.2482638888888889
1,77,0,33.0970489,35.577656237,18/05/2025,59,0.3630762982567342,0.009275802540090175,0.43150358938332034,0.8500660164216954,0.2931367811237928,3.187721098603148,1234.3333333333333,0.38958333333333334,0.24131944444444445
1,78,0,33.097286778,35.577637552,18/05/2025,59,0.3569066514311402,0.016635863197094612,0.42276328857629486,0.8563869765325708,0.26903106358856926,4.3347597738316885,1206.111111111111,0.3602941176470589,0.12239583333333334
1,79,0,33.0974776,35.577619223,18/05/2025,59,0.3652786433596936,0.009989215103445841,0.43398224360562776,0.8491229493209641,0.2960385668158529,4.804585169337801,1213.6666666666667,0.34532606701724344,0.1111111111111111
1,80,0,33.097664838,35.577596385,18/05/2025,59,0.3500877244753092,0.014171935442273067,0.43076289689069547,0.8265687911220747,0.28945104679304695,3.7157380337859154,1190.3333333333333,0.42855392156862754,0.1527777777777778
1,81,0,33.09785829,35.577576578,18/05/2025,59,0.36082336286640043,0.007753262583618503,0.4295012178055855,0.8497840065566439,0.2749201871740652,2.4150820599849467,1178.6666666666667,0.6479166666666667,0.2829861111111111
1,82,0,33.098049057,35.577562423,18/05/2025,59,0.358840425871269,0.010165865845612259,0.4271313849391972,0.8507158060009282,0.273662225140056,3.7713880242490543,1185.111111111111,0.5161858974358974,0.15625
1,83,0,33.098242278,35.577539505,18/05/2025,59,0.36038515620576406,0.01186954727708302,0.4272486630294921,0.8535899959920257,0.27771432565649057,3.9367722103366827,1194.7777777777778,0.43909313725490196,0.13628472222222224
