image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,1,0,33.151025758,35.619502345,13/05/2025,55,0.31526242648241015,0.032092625291088035,0.44059790769189605,0.7462254909841236,0.2554363998412954,4.663320189106001,773.2222222222222,0.23499320446431865,0.125
1,2,0,33.151229872,35.61948229,13/05/2025,55,0.34996639578950955,0.051976365587447934,0.46807617581470695,0.7535323418148693,0.2934301664985108,4.434153522439333,1169.5555555555557,0.27538273001508295,0.1328125
1,3,0,33.151450575,35.619438392,13/05/2025,55,0.3356527119903131,0.02446897169104013,0.4598099140859243,0.743849988343517,0.27594003251709043,2.969158210880965,1181.0,0.5057598039215686,0.20052083333333331
1,4,0,33.151657115,35.619399687,13/05/2025,55,0.3715140635204713,0.04320298946149177,0.4740318271092565,0.7798547317748851,0.28885170860253007,3.9320247983105037,1152.5555555555557,0.37083333333333335,0.15104166666666669
1,5,0,33.151868565,35.619358447,13/05/2025,55,0.36060034871364416,0.03731905437599252,0.4673439792565326,0.7725012312839277,0.2975782644358363,4.420507230104883,1183.5555555555557,0.193706478735475,0.12239583333333334
1,6,0,33.152057367,35.619290833,13/05/2025,55,0.4284596229668569,0.031110255189734672,0.5080660829864985,0.81568793634934,0.3423699718672467,4.596251836004465,1114.4444444444443,0.2618872549019608,0.11805555555555557
1,7,0,33.152268973,35.6192557,13/05/2025,55,0.4704743335031362,0.035898905119664724,0.5351410644447938,0.841752572607582,0.38110155372965077,4.602303795493078,1069.2222222222222,0.24718137254901956,0.1111111111111111
1,8,0,33.15246732,35.619231625,13/05/2025,55,0.4475657913137675,0.03845222381521405,0.526155833299803,0.8142880160840311,0.35535036482301524,4.305867649916837,1089.6666666666667,0.29297699849170433,0.11892361111111113
1,9,0,33.152672902,35.619181567,13/05/2025,55,0.4120310673898091,0.0470770157680033,0.4939304856254387,0.8146082692062367,0.33166318019892815,4.596251836004467,1163.111111111111,0.25530470091729746,0.11805555555555555
1,10,0,33.152879962,35.619158282,13/05/2025,55,0.39738196530719316,0.036098622979770054,0.490240534888592,0.7934308869570994,0.3176618704241341,4.681127542695028,1218.3333333333333,0.21971332191920429,0.11458333333333334
1,11,0,33.153084325,35.619125943,13/05/2025,55,0.40871720912337783,0.034330105054928034,0.4924002186034624,0.8104714313760935,0.32702285051279023,4.309284387862439,1210.7777777777778,0.382843137254902,0.14756944444444445
1,12,0,33.153291217,35.619083218,13/05/2025,55,0.425682060185001,0.02742005823639957,0.5047946598634789,0.8173610869138143,0.345541070456439,4.472794209361695,1186.7777777777778,0.2989724736048266,0.1371527777777778
1,13,0,33.153521382,35.61905478,13/05/2025,55,0.37456184214914684,0.01613362387466337,0.45923611207258574,0.8143931887255115,0.29014514213712794,3.9221804688852164,1010.7777777777778,0.33257918552036203,0.1701388888888889
