image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,24,2,33.183340975,35.583649787,09/04/2025,57,0.31200701139351444,0.0,0.35505770536320436,0.9076433121019108,0.22378908645003065,3.3012383625258925,1425.0,0.5270833333333333,0.19791666666666669
1,25,2,33.183405773,35.58365562,09/04/2025,57,0.30500431406384815,0.0,0.365072202166065,0.8733705772811918,0.2546661136457901,3.37945242024266,1407.0,0.48124999999999996,0.2013888888888889
1,26,2,33.18327882,35.583671265,09/04/2025,57,0.33541341653666146,0.0,0.3489419180549302,0.9698189134808853,0.22761729153861915,4.110161460266554,1446.0,0.5083333333333333,0.1762152777777778
1,27,1,33.183384408,35.583665087,09/04/2025,57,0.3110820244328098,0.0,0.3581920903954802,0.8993033565547816,0.2453377538334024,3.5334182436918935,1420.0,0.47916666666666663,0.19184027777777776
1,28,3,33.183421907,35.58366474,09/04/2025,57,0.3042921204356182,0.0,0.37443744374437443,0.8532842234499693,0.25524044389642414,3.1297949849424143,1390.0,0.4208333333333333,0.18836805555555555
1,29,2,33.183413827,35.583749748,09/04/2025,57,0.31294642857142857,0.0,0.35780240073868885,0.9038336582196231,0.23389972729179778,2.869617063204555,1391.0,0.5520833333333334,0.23697916666666669
1,30,2,33.183419493,35.583754065,09/04/2025,57,0.32507739938080493,0.0,0.3621277563082519,0.919397116644823,0.24547911037206402,3.5799868557726664,1403.0,0.4458333333333333,0.1423611111111111
1,31,2,33.183444822,35.583677362,09/04/2025,57,0.3042921204356182,0.0,0.37443744374437443,0.8532842234499693,0.25524044389642414,3.1297949849424143,1390.0,0.4208333333333333,0.18836805555555555
1,32,2,33.183444093,35.5836959,09/04/2025,57,0.29524640209332753,0.0,0.3543091655266758,0.8762376237623762,0.23646960865945046,1.9249935493429025,1416.0,0.6666666666666666,0.3315972222222222
1,33,1,33.183472188,35.583696302,09/04/2025,57,0.2960280886548168,0.0,0.36271342870327644,0.8609725685785536,0.2342737722048067,2.2845300583088024,1381.0,0.6270833333333333,0.3046875
1,34,2,33.183494078,35.583708643,09/04/2025,57,0.3033112582781457,0.0,0.3644557430090132,0.8713561470215463,0.23205342237061768,3.0096897960373594,1375.0,0.59375,0.19270833333333334
1,35,1,33.18349499,35.58372554,09/04/2025,57,0.31148262208534977,0.0,0.3724677716390424,0.870926517571885,0.2361600663487456,3.6715263787562824,1363.0,0.5020833333333333,0.1640625
1,36,2,33.18354211,35.583753632,09/04/2025,57,0.3224871852016938,0.0,0.3720231213872832,0.8934210526315789,0.23831385642737896,2.6518264392385364,1358.0,0.5395833333333333,0.2612847222222222
1,38,2,33.183654748,35.58379738,09/04/2025,57,0.33771532184950137,0.0,0.36937354988399074,0.9301848049281314,0.24383561643835616,3.951219991868833,1359.0,0.44325980392156866,0.1440972222222222
1,39,2,33.183649103,35.58381395,09/04/2025,57,0.33771532184950137,0.0,0.36937354988399074,0.9301848049281314,0.24383561643835616,3.951219991868833,1359.0,0.44325980392156866,0.1440972222222222
1,40,3,33.18357413,35.58384302,09/04/2025,57,0.34358288770053474,0.0,0.37891607592042076,0.921928038017651,0.2630917469627147,3.416762433084442,1358.0,0.5729166666666667,0.16579861111111113
1,41,2,33.183568927,35.583857708,09/04/2025,57,0.35429208472686735,0.0,0.3918423464711274,0.9164364640883977,0.27981458069953646,2.061303984200316,1327.0,0.71875,0.3315972222222222
1,42,2,33.183667175,35.583826202,09/04/2025,57,0.36063061090431353,0.0,0.40683721983246546,0.8972602739726028,0.2833539859562164,4.433281772856699,1310.0,0.3698529411764706,0.12239583333333333
1,43,3,33.183643803,35.583878668,09/04/2025,57,0.35559486952675806,0.0,0.39603734912320654,0.910089224433768,0.27257629229811087,3.688926440498354,1326.0,0.545343137254902,0.16319444444444445
1,44,3,33.183628637,35.583893978,09/04/2025,57,0.3679078014184397,0.0,0.40049920580894033,0.926367461430575,0.2728397607754176,2.5432405062337864,1321.0,0.70625,0.22135416666666669
1,45,2,33.183695452,35.583847187,09/04/2025,57,0.351493848857645,0.0,0.3994540491355778,0.8943089430894309,0.2864910079464659,4.194192246361824,1320.0,0.44375000000000003,0.1371527777777778
1,46,2,33.183724567,35.583858615,09/04/2025,57,0.3325872873769024,0.0,0.3862630966239814,0.8839704896042925,0.287073065283182,3.97897703427341,1318.0,0.47620841995841995,0.13975694444444445
1,47,2,33.183762173,35.583879683,09/04/2025,57,0.3305084745762712,0.0,0.38293926750115903,0.8867421718854097,0.2794338408749732,3.2500957664177754,1331.0,0.5208333333333334,0.16927083333333334
1,48,2,33.183774913,35.583871242,09/04/2025,57,0.3434011818778726,0.0,0.389945652173913,0.898,0.2679198512703987,3.857157547405643,1347.0,0.41041666666666665,0.1701388888888889
1,49,3,33.183808437,35.583891458,09/04/2025,57,0.3511516731855715,0.0,0.3966756513926325,0.899531145344943,0.2723552281563331,3.97897703427341,1343.0,0.44742647058823526,0.13975694444444445
1,50,2,33.183801752,35.583902875,09/04/2025,57,0.3511516731855715,0.0,0.3966756513926325,0.899531145344943,0.2723552281563331,3.97897703427341,1343.0,0.44742647058823526,0.13975694444444445
1,51,3,33.183722155,35.58393322,09/04/2025,57,0.34656084656084657,0.0,0.3938840712003651,0.8960863697705803,0.2630272952853598,4.431739399499471,1328.0,0.38861236802413274,0.11892361111111113
1,52,1,33.183709945,35.583942073,09/04/2025,57,0.35576296939439983,0.0,0.402020202020202,0.8975741239892183,0.2894302229562345,4.265072732832804,1332.0,0.3511123680241327,0.13802083333333334
1,53,1,33.183981722,35.583981352,09/04/2025,57,0.3730352003542174,0.0,0.4105071639754378,0.9152542372881356,0.2819346837536172,3.791086276072115,1296.0,0.4790441176470588,0.13020833333333334
1,54,3,33.183869465,35.584019592,09/04/2025,57,0.3822125813449024,0.0,0.4357818837314105,0.8792134831460674,0.3219917012448133,3.4412186704022933,1252.0,0.4229166666666667,0.14756944444444448
1,55,3,33.18386289,35.584035335,09/04/2025,57,0.3822125813449024,0.0,0.4357818837314105,0.8792134831460674,0.3219917012448133,3.4412186704022933,1252.0,0.4229166666666667,0.14756944444444448
1,56,2,33.184009975,35.584101383,09/04/2025,57,0.3746518105849582,0.0,0.4174246050741982,0.9034892353377877,0.2730008598452279,3.6212462305923774,1217.0,0.40980392156862744,0.1657986111111111
1,57,2,33.184005553,35.584117157,09/04/2025,57,0.38060046189376445,0.0,0.41793168880455406,0.9149888143176734,0.291981845688351,3.6280996792786877,1227.0,0.5732843137254902,0.19270833333333334
1,58,2,33.184166042,35.584213185,09/04/2025,57,0.3696969696969697,0.0,0.41182123978856316,0.9053254437869822,0.27572731220147634,3.3508456951388417,1224.0,0.5541666666666667,0.17274305555555555
1,59,2,33.184327513,35.58428952,09/04/2025,57,0.35625,0.0,0.39034006899950713,0.9238237490664675,0.24933569530558017,3.238598171007265,1237.0,0.5636029411764706,0.1831597222222222
1,60,2,33.18431891,35.58430637,09/04/2025,57,0.330193356470005,0.0,0.36887755102040815,0.9156180606957809,0.23640552995391706,4.149414003993359,1237.0,0.28639705882352945,0.12586805555555558
1,61,2,33.184473012,35.584400473,09/04/2025,57,0.3488264001859168,0.0,0.41147859922178986,0.8636688079942898,0.25059254471019177,3.3508456951388417,1210.0,0.5541666666666667,0.17274305555555558
1,62,1,33.184480155,35.584383128,09/04/2025,57,0.35211923614345597,0.0,0.40139995172580256,0.8914450035945363,0.24139405601881547,3.330403120006803,1240.0,0.5458333333333334,0.17708333333333334
1,63,1,33.18447918,35.584382615,09/04/2025,57,0.35211923614345597,0.0,0.40139995172580256,0.8914450035945363,0.24139405601881547,3.330403120006803,1240.0,0.5458333333333334,0.17708333333333334
1,64,1,33.184649032,35.584476263,09/04/2025,57,0.3271461716937355,0.0,0.41130027140389835,0.8227586206896552,0.24700239808153476,3.9070083368391986,1193.0,0.5083333333333333,0.1796875
1,65,2,33.18478571,35.584588918,09/04/2025,57,0.3153021442495127,0.0,0.39159577210621294,0.8398576512455516,0.23354661791590495,4.577572732832805,1180.0,0.3163838612368024,0.11111111111111113
1,66,2,33.18495201,35.584663277,09/04/2025,57,0.29096181730304493,0.0,0.3466095286110411,0.8834355828220859,0.2388682745825603,4.102303795493077,1296.0,0.34620098039215685,0.16319444444444445
1,67,2,33.184944048,35.584676168,09/04/2025,57,0.29096181730304493,0.0,0.3466095286110411,0.8834355828220859,0.2388682745825603,4.102303795493077,1296.0,0.34620098039215685,0.16319444444444445
1,68,3,33.185211112,35.58473142,09/04/2025,57,,,,,,,,,
1,69,1,33.185209163,35.584748317,09/04/2025,57,0.37202827157849644,0.0,0.45425652667423383,0.819918144611187,0.31567056890531936,3.731131264435082,1202.0,0.5020833333333333,0.1371527777777778
1,70,2,33.18522875,35.584785562,09/04/2025,57,,,,,,,,,
1,71,2,33.18496718,35.584720162,09/04/2025,57,0.2824924436177633,0.0,0.37384806973848067,0.814646791963707,0.2579247434435576,2.8858414111932924,1257.0,0.5791666666666667,0.20659722222222224
1,72,1,33.184955002,35.584735952,09/04/2025,57,0.31094005131793795,0.0,0.382193802262666,0.8503723764387271,0.2889908256880734,3.2165395229836156,1256.0,0.5332107843137255,0.18315972222222224
1,73,3,33.184811513,35.584631455,09/04/2025,57,0.29796727813584534,0.0,0.37716991057338245,0.8361581920903954,0.22193698949824972,4.000640286873214,1184.0,0.40240384615384617,0.17274305555555555
1,74,1,33.184646417,35.584570203,09/04/2025,57,0.35807137792484045,0.0,0.42157347847600196,0.8608247422680413,0.2614709110867179,2.4652770151996863,1169.0,0.6229166666666668,0.2925347222222222
1,75,1,33.18451505,35.584449657,09/04/2025,57,0.34135409294644964,0.0,0.4168950909543982,0.83810888252149,0.24939573720061525,3.3858533076164026,1170.0,0.61875,0.19010416666666669
1,76,1,33.184371233,35.584291258,09/04/2025,57,0.36774193548387096,0.0,0.3995110024449878,0.9281934996220711,0.24434782608695652,1.3642943420934954,1228.0,0.8020833333333333,0.4609375
1,77,2,33.184355772,35.584358753,09/04/2025,57,0.3589307411907655,0.0,0.3927770859277709,0.9241849886277483,0.25465559793583126,1.9249935493429022,1219.0,0.7916666666666666,0.3315972222222222
1,78,3,33.184205282,35.584266892,09/04/2025,57,0.36894351217206334,0.0,0.41027514000486975,0.9071161048689138,0.25367965367965367,2.926225597280921,1211.0,0.525,0.2265625
1,79,2,33.184194715,35.584289723,09/04/2025,57,0.37021475256769376,0.0,0.4113969704255831,0.9073387694588584,0.25320239111870196,2.36580612790821,1224.0,0.6666666666666666,0.3524305555555555
1,80,3,33.184060657,35.584179655,09/04/2025,57,0.3881046054154131,0.0,0.4220009483167378,0.9220877458396369,0.28244601240111183,3.1297949849424147,1219.0,0.6041666666666666,0.18836805555555555
1,81,2,33.183877972,35.58398514,09/04/2025,57,0.36683639583794553,0.0,0.4144329896907217,0.8937062937062937,0.2819767441860465,4.22843887700335,1278.0,0.41666666666666663,0.13802083333333334
1,82,2,33.183755828,35.583902455,09/04/2025,57,0.3297754058261063,0.0,0.3788332949043117,0.893828798938288,0.2602739726027397,2.9912003252589536,1347.0,0.5541666666666667,0.2048611111111111
1,83,3,33.183739807,35.583988108,09/04/2025,57,0.35081967213114756,0.0,0.40806561859193435,0.8747474747474747,0.2781799379524302,3.150131621259525,1299.0,0.6125,0.1814236111111111
1,84,3,33.183786553,35.584016998,09/04/2025,57,0.3862642169728784,0.0,0.43556058890147226,0.8880969351389879,0.3043836180284009,3.1380647036667964,1246.0,0.65,0.21180555555555555
1,85,3,33.183785112,35.584018663,09/04/2025,57,0.3862642169728784,0.0,0.43556058890147226,0.8880969351389879,0.3043836180284009,3.1380647036667964,1246.0,0.65,0.21180555555555555
1,86,1,33.183586345,35.583825855,09/04/2025,57,0.3537234042553192,0.0,0.3822131704005431,0.9362139917695473,0.2703826955074875,2.7149869772292354,1365.0,0.7083333333333334,0.2612847222222222
1,87,1,33.183594508,35.583804277,09/04/2025,57,0.34740545294635006,0.0,0.380802163136548,0.9258760107816711,0.2679495137595696,2.9133456951388417,1374.0,0.6270833333333332,0.2152777777777778
1,88,3,33.183627737,35.583942933,09/04/2025,57,0.35924932975871315,0.0,0.3922196796338673,0.9260808926080892,0.299167200512492,3.4449783999869656,1328.0,0.59375,0.16666666666666666
1,89,3,33.183634738,35.58392777,09/04/2025,57,0.37059859154929575,0.0,0.4071396294622684,0.9174825174825175,0.31837425910245554,3.600845695138842,1312.0,0.4979166666666668,0.1623263888888889
1,90,2,33.183489682,35.58384219,09/04/2025,57,0.33454793896606694,0.0,0.3755868544600939,0.9103353867214237,0.2508004268943437,3.2713880242490543,1330.0,0.5249999999999999,0.2152777777777778
1,91,2,33.183483287,35.58385752,09/04/2025,57,0.3553162853297443,0.0,0.39473684210526316,0.9123173277661796,0.2661357921207041,3.442009586131382,1311.0,0.5145833333333334,0.17274305555555558
1,92,1,33.183333755,35.5837481,09/04/2025,57,0.3231597845601436,0.0,0.36418324849606665,0.9111405835543767,0.24309508749736453,2.307180590341786,1374.0,0.71875,0.2647569444444445
1,93,1,33.182895612,35.583563345,09/04/2025,57,0.3472861085556578,0.0,0.33591790193842647,1.026074700493305,0.23534373681990722,3.3304031200068036,1456.0,0.4396512977721116,0.17708333333333334
1,94,1,33.18283631,35.583630807,09/04/2025,57,0.37213483146067416,0.0,0.35900289338971736,1.0307802433786686,0.280083857442348,4.434153522439333,1440.0,0.24486781811428515,0.1328125
1,95,3,33.183369293,35.583825388,09/04/2025,57,0.3358951175406872,0.0,0.3805185704274702,0.9026548672566371,0.240814612639093,4.349467448142027,1326.0,0.38492647058823537,0.12239583333333334
1,96,3,33.183387877,35.583818468,09/04/2025,57,0.3358951175406872,0.0,0.3805185704274702,0.9026548672566371,0.240814612639093,4.349467448142027,1326.0,0.38492647058823537,0.12239583333333334
1,98,2,33.183438402,35.583861482,09/04/2025,57,0.3456452348381213,0.0,0.3942830144105835,0.8933797909407666,0.2611111111111111,3.4619140039933596,1282.0,0.5833333333333334,0.171875
1,99,3,33.183423548,35.583878907,09/04/2025,57,0.35362253009311834,0.0,0.40665565258437575,0.8833450456781448,0.264050901378579,2.4308241319059887,1257.0,0.6437499999999999,0.24479166666666666
1,100,3,33.183427477,35.583948513,09/04/2025,57,0.3575268817204301,0.0,0.41754385964912283,0.8682008368200836,0.29431866723622385,3.0047949849424147,1245.0,0.625,0.20572916666666669
1,101,2,33.183420537,35.583963707,09/04/2025,57,0.3575268817204301,0.0,0.41754385964912283,0.8682008368200836,0.29431866723622385,3.0047949849424147,1245.0,0.625,0.20572916666666669
